danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.59,0.495,5,-10.319,1,0.0451,0.462,3.08e-06,0.743,0.617,132.001,audio_features,4kuhdureuYoHJ2B3rnqPf4,spotify:track:4kuhdureuYoHJ2B3rnqPf4,https://api.spotify.com/v1/tracks/4kuhdureuYoHJ2B3rnqPf4,https://api.spotify.com/v1/audio-analysis/4kuhdureuYoHJ2B3rnqPf4,147270,4
0.471,0.384,4,-12.806,1,0.0367,0.428,7.03e-05,0.35,0.672,165.328,audio_features,5JZavXbwqavv9kLEtiSyBx,spotify:track:5JZavXbwqavv9kLEtiSyBx,https://api.spotify.com/v1/tracks/5JZavXbwqavv9kLEtiSyBx,https://api.spotify.com/v1/audio-analysis/5JZavXbwqavv9kLEtiSyBx,161587,4
0.454,0.272,2,-14.258,1,0.0324,0.749,0.0,0.0781,0.592,109.626,audio_features,4XbLkEznk90XC4r3oU6lu9,spotify:track:4XbLkEznk90XC4r3oU6lu9,https://api.spotify.com/v1/tracks/4XbLkEznk90XC4r3oU6lu9,https://api.spotify.com/v1/audio-analysis/4XbLkEznk90XC4r3oU6lu9,148760,4
0.655,0.589,4,-9.476,1,0.0298,0.886,0.0,0.225,0.817,85.883,audio_features,5OFtWlXD1Ze4bKV2sz67Kl,spotify:track:5OFtWlXD1Ze4bKV2sz67Kl,https://api.spotify.com/v1/tracks/5OFtWlXD1Ze4bKV2sz67Kl,https://api.spotify.com/v1/audio-analysis/5OFtWlXD1Ze4bKV2sz67Kl,173533,4
0.66,0.794,5,-9.533,0,0.0787,0.705,2.01e-06,0.118,0.955,74.694,audio_features,27bTwyY8RKwaliVVNL5gJP,spotify:track:27bTwyY8RKwaliVVNL5gJP,https://api.spotify.com/v1/tracks/27bTwyY8RKwaliVVNL5gJP,https://api.spotify.com/v1/audio-analysis/27bTwyY8RKwaliVVNL5gJP,168067,4
0.491,0.512,10,-9.109,1,0.0352,0.752,6.73e-06,0.0925,0.839,126.753,audio_features,4imYTftUBGtMP4DKfJRYyf,spotify:track:4imYTftUBGtMP4DKfJRYyf,https://api.spotify.com/v1/tracks/4imYTftUBGtMP4DKfJRYyf,https://api.spotify.com/v1/audio-analysis/4imYTftUBGtMP4DKfJRYyf,177308,4
0.578,0.187,0,-14.793,1,0.0315,0.806,0.0,0.286,0.748,130.241,audio_features,31ogzMddHY8kXi5lanJqBs,spotify:track:31ogzMddHY8kXi5lanJqBs,https://api.spotify.com/v1/tracks/31ogzMddHY8kXi5lanJqBs,https://api.spotify.com/v1/audio-analysis/31ogzMddHY8kXi5lanJqBs,144520,4
0.514,0.899,6,-4.438,1,0.0384,0.00951,3.21e-06,0.687,0.482,98.078,audio_features,0RI2PWj7erLkPnA11N3Vn9,spotify:track:0RI2PWj7erLkPnA11N3Vn9,https://api.spotify.com/v1/tracks/0RI2PWj7erLkPnA11N3Vn9,https://api.spotify.com/v1/audio-analysis/0RI2PWj7erLkPnA11N3Vn9,254583,4
0.576,0.849,5,-4.77,1,0.026,0.000578,4.65e-05,0.0781,0.3,87.511,audio_features,0zOert4KpMDEf332FVRuxb,spotify:track:0zOert4KpMDEf332FVRuxb,https://api.spotify.com/v1/tracks/0zOert4KpMDEf332FVRuxb,https://api.spotify.com/v1/audio-analysis/0zOert4KpMDEf332FVRuxb,226310,4
0.516,0.873,8,-4.605,1,0.0451,0.0897,0.000352,0.127,0.751,156.133,audio_features,1ONzSL8Plw5xoFmmDPl0zA,spotify:track:1ONzSL8Plw5xoFmmDPl0zA,https://api.spotify.com/v1/tracks/1ONzSL8Plw5xoFmmDPl0zA,https://api.spotify.com/v1/audio-analysis/1ONzSL8Plw5xoFmmDPl0zA,133629,4
0.538,0.869,8,-5.369,1,0.044,0.0637,0.0,0.0775,0.522,143.984,audio_features,0F7Kxrd27Q1jYhnKVoWnUa,spotify:track:0F7Kxrd27Q1jYhnKVoWnUa,https://api.spotify.com/v1/tracks/0F7Kxrd27Q1jYhnKVoWnUa,https://api.spotify.com/v1/audio-analysis/0F7Kxrd27Q1jYhnKVoWnUa,157290,4
0.558,0.673,6,-4.914,1,0.0291,0.015,0.000655,0.0758,0.445,139.985,audio_features,29aSfWddeZJCfnrcMb20sy,spotify:track:29aSfWddeZJCfnrcMb20sy,https://api.spotify.com/v1/tracks/29aSfWddeZJCfnrcMb20sy,https://api.spotify.com/v1/audio-analysis/29aSfWddeZJCfnrcMb20sy,227227,4
0.476,0.991,10,-3.458,1,0.052,0.0446,0.00574,0.128,0.453,111.03,audio_features,5ETe7SElBIgm2NAZY3SpX4,spotify:track:5ETe7SElBIgm2NAZY3SpX4,https://api.spotify.com/v1/tracks/5ETe7SElBIgm2NAZY3SpX4,https://api.spotify.com/v1/audio-analysis/5ETe7SElBIgm2NAZY3SpX4,201373,4
0.633,0.683,1,-4.648,1,0.0277,0.0902,0.0,0.124,0.57,131.047,audio_features,74uXfGRDayyx7UIV1irrhK,spotify:track:74uXfGRDayyx7UIV1irrhK,https://api.spotify.com/v1/tracks/74uXfGRDayyx7UIV1irrhK,https://api.spotify.com/v1/audio-analysis/74uXfGRDayyx7UIV1irrhK,208480,4
0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,audio_features,5CXnIPD6rTjszYYQm6fY2P,spotify:track:5CXnIPD6rTjszYYQm6fY2P,https://api.spotify.com/v1/tracks/5CXnIPD6rTjszYYQm6fY2P,https://api.spotify.com/v1/audio-analysis/5CXnIPD6rTjszYYQm6fY2P,230587,4
0.609,0.93,1,-2.542,1,0.0322,0.00929,0.00178,0.073,0.81,126.915,audio_features,42y5QLhmZUTAIvjxj9j5Lu,spotify:track:42y5QLhmZUTAIvjxj9j5Lu,https://api.spotify.com/v1/tracks/42y5QLhmZUTAIvjxj9j5Lu,https://api.spotify.com/v1/audio-analysis/42y5QLhmZUTAIvjxj9j5Lu,184627,4
0.666,0.78,2,-5.847,1,0.048,0.0189,1.01e-06,0.0635,0.923,154.056,audio_features,289hx4t6fH2BBe8p6cnXo1,spotify:track:289hx4t6fH2BBe8p6cnXo1,https://api.spotify.com/v1/tracks/289hx4t6fH2BBe8p6cnXo1,https://api.spotify.com/v1/audio-analysis/289hx4t6fH2BBe8p6cnXo1,221402,4
0.452,0.945,5,-2.871,1,0.0487,0.0108,0.0,0.261,0.706,75.528,audio_features,2VnjUrGKgRppVnbANIQyy7,spotify:track:2VnjUrGKgRppVnbANIQyy7,https://api.spotify.com/v1/tracks/2VnjUrGKgRppVnbANIQyy7,https://api.spotify.com/v1/audio-analysis/2VnjUrGKgRppVnbANIQyy7,204520,4
0.638,0.921,1,-4.677,0,0.0727,0.0654,5.87e-05,0.0978,0.422,108.981,audio_features,1CzZ7gS07Hmy7S0267w6VZ,spotify:track:1CzZ7gS07Hmy7S0267w6VZ,https://api.spotify.com/v1/tracks/1CzZ7gS07Hmy7S0267w6VZ,https://api.spotify.com/v1/audio-analysis/1CzZ7gS07Hmy7S0267w6VZ,193133,4
0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72e-05,0.0989,0.444,78.494,audio_features,2SEsRxNSXidnMOZoTEzX1k,spotify:track:2SEsRxNSXidnMOZoTEzX1k,https://api.spotify.com/v1/tracks/2SEsRxNSXidnMOZoTEzX1k,https://api.spotify.com/v1/audio-analysis/2SEsRxNSXidnMOZoTEzX1k,202467,4
0.582,0.878,11,-4.564,1,0.0404,0.0305,0.0,0.0791,0.581,140.03,audio_features,2D3JfPyY2LkzXgNOb7qziR,spotify:track:2D3JfPyY2LkzXgNOb7qziR,https://api.spotify.com/v1/tracks/2D3JfPyY2LkzXgNOb7qziR,https://api.spotify.com/v1/audio-analysis/2D3JfPyY2LkzXgNOb7qziR,205768,4
0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,audio_features,5gVCfYmQRPy1QJifP8f5gg,spotify:track:5gVCfYmQRPy1QJifP8f5gg,https://api.spotify.com/v1/tracks/5gVCfYmQRPy1QJifP8f5gg,https://api.spotify.com/v1/audio-analysis/5gVCfYmQRPy1QJifP8f5gg,232059,4
0.482,0.691,0,-4.616,1,0.0328,0.0278,0.0,0.048,0.364,75.932,audio_features,2n6YMK1vCr5xkDVJ7MdQHw,spotify:track:2n6YMK1vCr5xkDVJ7MdQHw,https://api.spotify.com/v1/tracks/2n6YMK1vCr5xkDVJ7MdQHw,https://api.spotify.com/v1/audio-analysis/2n6YMK1vCr5xkDVJ7MdQHw,180137,4
0.626,0.583,0,-7.346,0,0.0318,0.276,0.0,0.141,0.428,87.977,audio_features,2ixkIrn45mNfdLDLHuyfRt,spotify:track:2ixkIrn45mNfdLDLHuyfRt,https://api.spotify.com/v1/tracks/2ixkIrn45mNfdLDLHuyfRt,https://api.spotify.com/v1/audio-analysis/2ixkIrn45mNfdLDLHuyfRt,228145,4
0.674,0.753,3,-3.226,1,0.0388,0.00264,1.76e-06,0.0599,0.292,139.99,audio_features,7ndDjjFDzw6Q68TmIzgHep,spotify:track:7ndDjjFDzw6Q68TmIzgHep,https://api.spotify.com/v1/tracks/7ndDjjFDzw6Q68TmIzgHep,https://api.spotify.com/v1/audio-analysis/7ndDjjFDzw6Q68TmIzgHep,155495,4
0.479,0.97,0,-2.651,1,0.0725,0.0312,0.0,0.0719,0.76,152.051,audio_features,0S2e09dlc561hiVKan4sgY,spotify:track:0S2e09dlc561hiVKan4sgY,https://api.spotify.com/v1/tracks/0S2e09dlc561hiVKan4sgY,https://api.spotify.com/v1/audio-analysis/0S2e09dlc561hiVKan4sgY,181507,4
0.62,0.719,3,-4.177,1,0.0257,0.0736,8.84e-06,0.185,0.559,81.991,audio_features,4ua94LvtGZlGsZVlvMJCUS,spotify:track:4ua94LvtGZlGsZVlvMJCUS,https://api.spotify.com/v1/tracks/4ua94LvtGZlGsZVlvMJCUS,https://api.spotify.com/v1/audio-analysis/4ua94LvtGZlGsZVlvMJCUS,188483,4
0.529,0.858,9,-6.015,1,0.0536,0.0115,2.91e-05,0.345,0.676,156.129,audio_features,1vscizuuPwkwC1cc5N5KQV,spotify:track:1vscizuuPwkwC1cc5N5KQV,https://api.spotify.com/v1/tracks/1vscizuuPwkwC1cc5N5KQV,https://api.spotify.com/v1/audio-analysis/1vscizuuPwkwC1cc5N5KQV,187957,4
0.583,0.582,11,-8.601,1,0.0308,0.00117,0.0,0.236,0.291,118.04,audio_features,5ImqyYZ3zgraskdflX6Cdc,spotify:track:5ImqyYZ3zgraskdflX6Cdc,https://api.spotify.com/v1/tracks/5ImqyYZ3zgraskdflX6Cdc,https://api.spotify.com/v1/audio-analysis/5ImqyYZ3zgraskdflX6Cdc,208241,4
0.639,0.843,11,-4.975,1,0.0362,0.0525,0.0,0.0854,0.528,126.047,audio_features,2bVeUlOC5JjTpkQXuUUoYm,spotify:track:2bVeUlOC5JjTpkQXuUUoYm,https://api.spotify.com/v1/tracks/2bVeUlOC5JjTpkQXuUUoYm,https://api.spotify.com/v1/audio-analysis/2bVeUlOC5JjTpkQXuUUoYm,217802,4
0.5,0.866,9,-4.338,1,0.0443,0.0575,0.0,0.129,0.631,176.187,audio_features,4NJjWHBLbon4OjbCfVMWkh,spotify:track:4NJjWHBLbon4OjbCfVMWkh,https://api.spotify.com/v1/tracks/4NJjWHBLbon4OjbCfVMWkh,https://api.spotify.com/v1/audio-analysis/4NJjWHBLbon4OjbCfVMWkh,197235,4
0.437,0.902,0,-4.915,1,0.0372,0.0374,0.0,0.089,0.564,150.017,audio_features,5GqFHxvAVUmZPdAFj6THjD,spotify:track:5GqFHxvAVUmZPdAFj6THjD,https://api.spotify.com/v1/tracks/5GqFHxvAVUmZPdAFj6THjD,https://api.spotify.com/v1/audio-analysis/5GqFHxvAVUmZPdAFj6THjD,188255,4
0.536,0.758,8,-6.138,1,0.154,0.00694,0.0,0.576,0.91,186.101,audio_features,5O4tIsYwXRPhGIbZhj71UE,spotify:track:5O4tIsYwXRPhGIbZhj71UE,https://api.spotify.com/v1/tracks/5O4tIsYwXRPhGIbZhj71UE,https://api.spotify.com/v1/audio-analysis/5O4tIsYwXRPhGIbZhj71UE,232798,4
0.595,0.667,6,-6.442,1,0.034,0.296,0.0,0.109,0.275,121.943,audio_features,5TzoqLAFczwhUMrjNlWITI,spotify:track:5TzoqLAFczwhUMrjNlWITI,https://api.spotify.com/v1/tracks/5TzoqLAFczwhUMrjNlWITI,https://api.spotify.com/v1/audio-analysis/5TzoqLAFczwhUMrjNlWITI,283347,4
0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057,audio_features,73NzYbpaYvQ7JfpjztFESL,spotify:track:73NzYbpaYvQ7JfpjztFESL,https://api.spotify.com/v1/tracks/73NzYbpaYvQ7JfpjztFESL,https://api.spotify.com/v1/audio-analysis/73NzYbpaYvQ7JfpjztFESL,167535,4
0.729,0.685,7,-7.547,1,0.03,0.358,0.0102,0.111,0.56,122.284,audio_features,3olGkpomYOWwRZsbFTZqiX,spotify:track:3olGkpomYOWwRZsbFTZqiX,https://api.spotify.com/v1/tracks/3olGkpomYOWwRZsbFTZqiX,https://api.spotify.com/v1/audio-analysis/3olGkpomYOWwRZsbFTZqiX,231720,4
0.376,0.977,11,-2.867,0,0.454,0.000611,0.0,0.393,0.42,168.022,audio_features,5EdBMq8ChkcIhegMPzVWCT,spotify:track:5EdBMq8ChkcIhegMPzVWCT,https://api.spotify.com/v1/tracks/5EdBMq8ChkcIhegMPzVWCT,https://api.spotify.com/v1/audio-analysis/5EdBMq8ChkcIhegMPzVWCT,225613,4
0.576,0.474,1,-6.342,1,0.0331,0.75,8.74e-05,0.0944,0.4,77.834,audio_features,04YKO5t4AZrsqKfGhhUb2j,spotify:track:04YKO5t4AZrsqKfGhhUb2j,https://api.spotify.com/v1/tracks/04YKO5t4AZrsqKfGhhUb2j,https://api.spotify.com/v1/audio-analysis/04YKO5t4AZrsqKfGhhUb2j,186459,4
0.552,0.886,0,-4.906,1,0.031,0.000892,0.0,0.14,0.62,142.048,audio_features,5KcBudCONtFGSI4c9YAH5u,spotify:track:5KcBudCONtFGSI4c9YAH5u,https://api.spotify.com/v1/tracks/5KcBudCONtFGSI4c9YAH5u,https://api.spotify.com/v1/audio-analysis/5KcBudCONtFGSI4c9YAH5u,198113,4
0.504,0.893,9,-4.801,1,0.0488,0.00556,1.83e-05,0.34,0.333,145.005,audio_features,3I56OBwJkDAyt9L00c8ois,spotify:track:3I56OBwJkDAyt9L00c8ois,https://api.spotify.com/v1/tracks/3I56OBwJkDAyt9L00c8ois,https://api.spotify.com/v1/audio-analysis/3I56OBwJkDAyt9L00c8ois,202912,4
0.28,0.93,9,-7.573,1,0.104,0.0014,0.011,0.371,0.623,177.258,audio_features,6tInq1Sn2eehdsQGA9Aafh,spotify:track:6tInq1Sn2eehdsQGA9Aafh,https://api.spotify.com/v1/tracks/6tInq1Sn2eehdsQGA9Aafh,https://api.spotify.com/v1/audio-analysis/6tInq1Sn2eehdsQGA9Aafh,222653,3
0.587,0.939,9,-4.868,0,0.0745,0.0069,0.00365,0.0732,0.592,136.96,audio_features,7cokvE1fABqkJL8FgUiBcS,spotify:track:7cokvE1fABqkJL8FgUiBcS,https://api.spotify.com/v1/tracks/7cokvE1fABqkJL8FgUiBcS,https://api.spotify.com/v1/audio-analysis/7cokvE1fABqkJL8FgUiBcS,217707,4
0.698,0.796,0,-5.542,1,0.0335,0.0218,0.0,0.165,0.299,125.981,audio_features,40OAMuxuJPssTKQ4gdU1JA,spotify:track:40OAMuxuJPssTKQ4gdU1JA,https://api.spotify.com/v1/tracks/40OAMuxuJPssTKQ4gdU1JA,https://api.spotify.com/v1/audio-analysis/40OAMuxuJPssTKQ4gdU1JA,261359,4
0.548,0.773,2,-6.31,1,0.0305,0.00173,0.000696,0.152,0.181,87.465,audio_features,1HxcB2FgfYVhkbqNMCmq1O,spotify:track:1HxcB2FgfYVhkbqNMCmq1O,https://api.spotify.com/v1/tracks/1HxcB2FgfYVhkbqNMCmq1O,https://api.spotify.com/v1/audio-analysis/1HxcB2FgfYVhkbqNMCmq1O,156610,4
0.653,0.927,8,-4.699,1,0.0289,0.0352,4.47e-05,0.0966,0.894,119.97,audio_features,0ysCB1Jg4hli0XlEWlipo7,spotify:track:0ysCB1Jg4hli0XlEWlipo7,https://api.spotify.com/v1/tracks/0ysCB1Jg4hli0XlEWlipo7,https://api.spotify.com/v1/audio-analysis/0ysCB1Jg4hli0XlEWlipo7,258800,4
0.491,0.876,4,-4.105,1,0.0624,0.00131,7.11e-05,0.255,0.543,182.1,audio_features,6lFVmakxYOXqtBtkbGXrOD,spotify:track:6lFVmakxYOXqtBtkbGXrOD,https://api.spotify.com/v1/tracks/6lFVmakxYOXqtBtkbGXrOD,https://api.spotify.com/v1/audio-analysis/6lFVmakxYOXqtBtkbGXrOD,168312,4
0.596,0.831,10,-4.987,0,0.0379,0.0113,6.7e-06,0.467,0.425,122.031,audio_features,32Hy43xgxbFrv20GkhH0MI,spotify:track:32Hy43xgxbFrv20GkhH0MI,https://api.spotify.com/v1/tracks/32Hy43xgxbFrv20GkhH0MI,https://api.spotify.com/v1/audio-analysis/32Hy43xgxbFrv20GkhH0MI,171820,4
0.502,0.933,7,-2.82,1,0.0561,0.000507,0.0,0.38,0.55,164.037,audio_features,6zqSYGnRnqwpNpCGI5dVfL,spotify:track:6zqSYGnRnqwpNpCGI5dVfL,https://api.spotify.com/v1/tracks/6zqSYGnRnqwpNpCGI5dVfL,https://api.spotify.com/v1/audio-analysis/6zqSYGnRnqwpNpCGI5dVfL,150862,4
0.388,0.812,3,-4.291,1,0.0419,0.0109,1.55e-06,0.343,0.321,168.102,audio_features,4dmNC1afkVZKr5RfHkaj0E,spotify:track:4dmNC1afkVZKr5RfHkaj0E,https://api.spotify.com/v1/tracks/4dmNC1afkVZKr5RfHkaj0E,https://api.spotify.com/v1/audio-analysis/4dmNC1afkVZKr5RfHkaj0E,205652,4
0.647,0.458,7,-4.153,1,0.0263,0.22,2.13e-05,0.131,0.272,131.96,audio_features,32GtaR8mm14DOmhWzG8Jik,spotify:track:32GtaR8mm14DOmhWzG8Jik,https://api.spotify.com/v1/tracks/32GtaR8mm14DOmhWzG8Jik,https://api.spotify.com/v1/audio-analysis/32GtaR8mm14DOmhWzG8Jik,236823,4
0.652,0.798,2,-5.592,0,0.0669,0.00486,0.0,0.131,0.292,141.014,audio_features,0NCnQYoe5YdxFjJQgEM5rX,spotify:track:0NCnQYoe5YdxFjJQgEM5rX,https://api.spotify.com/v1/tracks/0NCnQYoe5YdxFjJQgEM5rX,https://api.spotify.com/v1/audio-analysis/0NCnQYoe5YdxFjJQgEM5rX,240266,4
0.501,0.831,9,-5.501,1,0.0439,0.0875,2.88e-05,0.106,0.686,150.087,audio_features,2Msuy0psLMrdPN01WZo6BE,spotify:track:2Msuy0psLMrdPN01WZo6BE,https://api.spotify.com/v1/tracks/2Msuy0psLMrdPN01WZo6BE,https://api.spotify.com/v1/audio-analysis/2Msuy0psLMrdPN01WZo6BE,183404,4
0.557,0.692,8,-6.04,1,0.042,0.0811,0.0,0.111,0.278,139.128,audio_features,1uGpJd6f7VTYaDPKqoV1Cz,spotify:track:1uGpJd6f7VTYaDPKqoV1Cz,https://api.spotify.com/v1/tracks/1uGpJd6f7VTYaDPKqoV1Cz,https://api.spotify.com/v1/audio-analysis/1uGpJd6f7VTYaDPKqoV1Cz,147508,4
0.707,0.865,7,-4.594,1,0.0379,0.0187,0.0,0.214,0.82,120.004,audio_features,2EuSpBqoWsE5ohMBCXXUHO,spotify:track:2EuSpBqoWsE5ohMBCXXUHO,https://api.spotify.com/v1/tracks/2EuSpBqoWsE5ohMBCXXUHO,https://api.spotify.com/v1/audio-analysis/2EuSpBqoWsE5ohMBCXXUHO,156973,4
0.658,0.813,8,-3.305,1,0.0486,0.0463,0.0,0.388,0.518,116.06,audio_features,6i0VZ0uDSkj669YuEi1oa3,spotify:track:6i0VZ0uDSkj669YuEi1oa3,https://api.spotify.com/v1/tracks/6i0VZ0uDSkj669YuEi1oa3,https://api.spotify.com/v1/audio-analysis/6i0VZ0uDSkj669YuEi1oa3,191765,4
0.479,0.705,10,-5.772,0,0.0291,0.00766,3.82e-05,0.112,0.335,160.024,audio_features,3qJ5OBunIPNIvU4WAI6RYh,spotify:track:3qJ5OBunIPNIvU4WAI6RYh,https://api.spotify.com/v1/tracks/3qJ5OBunIPNIvU4WAI6RYh,https://api.spotify.com/v1/audio-analysis/3qJ5OBunIPNIvU4WAI6RYh,214583,4
0.6,0.759,5,-6.147,1,0.035,0.022,0.0,0.155,0.429,127.962,audio_features,1pjwRbcx1M0MrUTvSRGCgu,spotify:track:1pjwRbcx1M0MrUTvSRGCgu,https://api.spotify.com/v1/tracks/1pjwRbcx1M0MrUTvSRGCgu,https://api.spotify.com/v1/audio-analysis/1pjwRbcx1M0MrUTvSRGCgu,191436,4
0.378,0.787,8,-5.16,0,0.0396,0.00277,0.0,0.186,0.5,185.935,audio_features,0wCXdCprsEdga0yF9rBuFp,spotify:track:0wCXdCprsEdga0yF9rBuFp,https://api.spotify.com/v1/tracks/0wCXdCprsEdga0yF9rBuFp,https://api.spotify.com/v1/audio-analysis/0wCXdCprsEdga0yF9rBuFp,165465,4
0.582,0.805,9,-5.267,1,0.0301,0.102,3.14e-06,0.271,0.895,144.047,audio_features,0Rxgdpe1zgZ6ZzHgxSaYEJ,spotify:track:0Rxgdpe1zgZ6ZzHgxSaYEJ,https://api.spotify.com/v1/tracks/0Rxgdpe1zgZ6ZzHgxSaYEJ,https://api.spotify.com/v1/audio-analysis/0Rxgdpe1zgZ6ZzHgxSaYEJ,247008,4
0.621,0.936,8,-2.449,1,0.0508,0.109,0.0,0.784,0.699,128.001,audio_features,0Jq7igSKyTZxkvLoqr0bsX,spotify:track:0Jq7igSKyTZxkvLoqr0bsX,https://api.spotify.com/v1/tracks/0Jq7igSKyTZxkvLoqr0bsX,https://api.spotify.com/v1/audio-analysis/0Jq7igSKyTZxkvLoqr0bsX,176813,4
0.545,0.56,9,-7.353,0,0.0292,0.0367,0.0,0.104,0.365,79.058,audio_features,59lRASvykN3UQstK839tep,spotify:track:59lRASvykN3UQstK839tep,https://api.spotify.com/v1/tracks/59lRASvykN3UQstK839tep,https://api.spotify.com/v1/audio-analysis/59lRASvykN3UQstK839tep,169853,4
0.703,0.789,9,-5.48,1,0.0442,0.00293,0.0,0.085,0.824,92.007,audio_features,31fVD0q2ooBFCa2DT3PjBr,spotify:track:31fVD0q2ooBFCa2DT3PjBr,https://api.spotify.com/v1/tracks/31fVD0q2ooBFCa2DT3PjBr,https://api.spotify.com/v1/audio-analysis/31fVD0q2ooBFCa2DT3PjBr,234849,4
0.476,0.843,7,-5.765,1,0.0374,5.12e-05,0.0,0.118,0.284,151.119,audio_features,0E2VoyCHqPn47yGMVgQmrK,spotify:track:0E2VoyCHqPn47yGMVgQmrK,https://api.spotify.com/v1/tracks/0E2VoyCHqPn47yGMVgQmrK,https://api.spotify.com/v1/audio-analysis/0E2VoyCHqPn47yGMVgQmrK,182346,4
0.608,0.936,1,-3.551,1,0.0836,0.0104,0.0,0.256,0.648,127.065,audio_features,1H5I9ObhTNdSvcIJnM5CoT,spotify:track:1H5I9ObhTNdSvcIJnM5CoT,https://api.spotify.com/v1/tracks/1H5I9ObhTNdSvcIJnM5CoT,https://api.spotify.com/v1/audio-analysis/1H5I9ObhTNdSvcIJnM5CoT,151148,4
0.544,0.621,2,-8.131,1,0.0397,0.0442,3.73e-06,0.28,0.382,146.798,audio_features,2Jq2KzxOvLrlH16hlcnm7d,spotify:track:2Jq2KzxOvLrlH16hlcnm7d,https://api.spotify.com/v1/tracks/2Jq2KzxOvLrlH16hlcnm7d,https://api.spotify.com/v1/audio-analysis/2Jq2KzxOvLrlH16hlcnm7d,251960,3
0.433,0.697,0,-4.933,1,0.0396,0.0099,1.26e-06,0.301,0.394,176.226,audio_features,5rUC54BQV0Zhj0iIxcNYne,spotify:track:5rUC54BQV0Zhj0iIxcNYne,https://api.spotify.com/v1/tracks/5rUC54BQV0Zhj0iIxcNYne,https://api.spotify.com/v1/audio-analysis/5rUC54BQV0Zhj0iIxcNYne,218528,4
0.649,0.842,4,-5.296,0,0.0432,0.0128,2.58e-06,0.224,0.702,75.987,audio_features,5utQCXbXEQmOdIp9vE3rOD,spotify:track:5utQCXbXEQmOdIp9vE3rOD,https://api.spotify.com/v1/tracks/5utQCXbXEQmOdIp9vE3rOD,https://api.spotify.com/v1/audio-analysis/5utQCXbXEQmOdIp9vE3rOD,193271,4
0.467,0.843,10,-4.735,0,0.0588,0.000554,0.0,0.26,0.471,129.077,audio_features,3FemRrmhLglpUFS3qOijE2,spotify:track:3FemRrmhLglpUFS3qOijE2,https://api.spotify.com/v1/tracks/3FemRrmhLglpUFS3qOijE2,https://api.spotify.com/v1/audio-analysis/3FemRrmhLglpUFS3qOijE2,201173,4
0.553,0.644,4,-5.797,0,0.0577,0.0303,0.041,0.299,0.32,110.113,audio_features,0kUhkfPFkj5WNkGOKjoQxb,spotify:track:0kUhkfPFkj5WNkGOKjoQxb,https://api.spotify.com/v1/tracks/0kUhkfPFkj5WNkGOKjoQxb,https://api.spotify.com/v1/audio-analysis/0kUhkfPFkj5WNkGOKjoQxb,196773,4
0.644,0.616,2,-5.755,0,0.0325,0.14,0.00178,0.0745,0.345,147.083,audio_features,7aQWQSrLhPuRbHUewe6HLB,spotify:track:7aQWQSrLhPuRbHUewe6HLB,https://api.spotify.com/v1/tracks/7aQWQSrLhPuRbHUewe6HLB,https://api.spotify.com/v1/audio-analysis/7aQWQSrLhPuRbHUewe6HLB,199773,4
0.298,0.652,0,-6.387,0,0.0418,0.108,3.23e-06,0.104,0.201,78.203,audio_features,0KbCBafoO4ShzNvkcY2cJe,spotify:track:0KbCBafoO4ShzNvkcY2cJe,https://api.spotify.com/v1/tracks/0KbCBafoO4ShzNvkcY2cJe,https://api.spotify.com/v1/audio-analysis/0KbCBafoO4ShzNvkcY2cJe,216153,4
0.587,0.843,2,-4.295,1,0.0282,0.0215,0.0,0.307,0.392,95.018,audio_features,4JzBPOh3OALX4vneDcPzOL,spotify:track:4JzBPOh3OALX4vneDcPzOL,https://api.spotify.com/v1/tracks/4JzBPOh3OALX4vneDcPzOL,https://api.spotify.com/v1/audio-analysis/4JzBPOh3OALX4vneDcPzOL,183404,4
0.457,0.89,5,-4.186,1,0.0523,0.000215,2.31e-06,0.133,0.421,137.022,audio_features,5hggNU5pVbB5bLUdg3kCeH,spotify:track:5hggNU5pVbB5bLUdg3kCeH,https://api.spotify.com/v1/tracks/5hggNU5pVbB5bLUdg3kCeH,https://api.spotify.com/v1/audio-analysis/5hggNU5pVbB5bLUdg3kCeH,194896,4
0.476,0.926,2,-4.983,0,0.0556,0.013,9.95e-05,0.0987,0.383,139.992,audio_features,6Q1t0ivoNyMynfx6nOU1Ez,spotify:track:6Q1t0ivoNyMynfx6nOU1Ez,https://api.spotify.com/v1/tracks/6Q1t0ivoNyMynfx6nOU1Ez,https://api.spotify.com/v1/audio-analysis/6Q1t0ivoNyMynfx6nOU1Ez,226304,4
0.532,0.873,2,-4.304,1,0.0525,0.000524,0.0,0.33,0.811,103.931,audio_features,04UK6oVCYUNtp1p11KKVKt,spotify:track:04UK6oVCYUNtp1p11KKVKt,https://api.spotify.com/v1/tracks/04UK6oVCYUNtp1p11KKVKt,https://api.spotify.com/v1/audio-analysis/04UK6oVCYUNtp1p11KKVKt,161827,4
