danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.14,0.056,5,-22.068,1,0.0503,0.985,0.802,0.0783,0.0393,77.789,3GQcMgNt9QAvKjy7KR05QT,413440,3
0.28,0.0763,5,-25.588,1,0.0495,0.962,1.67e-05,0.115,0.103,119.757,6XYs4SWR0uDPhTCK6cwNlD,389226,4
0.282,0.126,2,-22.076,1,0.0669,0.972,7.53e-05,0.28,0.281,68.125,4JJMenkrw4wMwBTujrbjYx,297233,4
0.421,0.197,7,-19.388,1,0.0454,0.974,0.87,0.0563,0.449,156.771,7oOQcL23JgXH643fj4M4GY,366773,4
0.436,0.117,11,-21.426,0,0.0615,0.989,0.0,0.127,0.113,117.051,7ALfUsqXpRpAZlqrssuyY9,199387,3
0.207,0.121,2,-19.882,1,0.0391,0.87,0.852,0.114,0.0703,115.231,4rlbyLN64HPN22NfRz52uE,322253,4
0.25,0.318,0,-15.605,0,0.0411,0.956,0.897,0.0976,0.188,98.171,2ygeBLTP9uu3OW3VTulD8N,442000,4
0.289,0.0306,9,-30.79,0,0.0446,0.987,0.911,0.102,0.118,125.61,3zLTPuucd3e6TxZnu2dlVS,212067,3
0.278,0.00245,1,-41.53,0,0.0497,0.995,0.881,0.114,0.293,139.161,630zE7N1xPxdK2Zz4S3rPA,403333,3
0.247,0.0383,5,-22.76,1,0.0363,0.955,0.714,0.108,0.136,108.252,5UbN3fe9OB1p5KwjgUAHD4,758267,4
0.363,0.193,7,-19.428,1,0.0328,0.99,0.91,0.0888,0.325,85.701,2YFuTzAr02YYroPwI6vTi1,373665,4
0.323,0.304,9,-15.739,1,0.0395,0.9,0.899,0.274,0.4,146.104,0LFjvtI8eJAUkzGIo8OMPA,530293,4
0.144,0.043,10,-25.097,1,0.0399,0.985,0.91,0.0758,0.0596,99.435,69nDKRbYZLGNEkPhImEVGB,771320,4
0.209,0.0402,7,-27.175,1,0.047,0.931,0.0588,0.0869,0.0514,95.939,4BWs1bcs60wjW56SyoHjQi,486000,4
0.388,0.122,2,-22.312,1,0.0446,0.952,0.48,0.0538,0.591,153.204,4ySqdQH0bhSzuGbBjeJrQm,211600,3
0.351,0.0058,9,-30.991,1,0.0505,0.993,0.83,0.128,0.047,165.578,2LNs7mkKPbvwKO3qGuK2oD,140267,3
0.195,0.0708,2,-21.427,1,0.0495,0.971,0.676,0.119,0.219,76.016,0N4mgaz975YMjRcbixYtHg,631293,3
0.367,0.0814,10,-23.788,0,0.0439,0.913,0.931,0.105,0.62,161.58,2ZjhhB3kZP6Zufmjuv2TWC,123773,4
0.267,0.0124,5,-24.251,1,0.0526,0.907,0.816,0.209,0.1,82.986,1bI07u4VsVOkZgqmdJFhm3,156000,4
0.284,0.177,10,-21.164,0,0.0353,0.987,0.914,0.0977,0.126,141.734,4YVdlDcS7eK5CVhep29vnd,479240,4
0.366,0.117,5,-21.99,1,0.0461,0.992,0.911,0.0685,0.0609,92.227,2iebeJc7rPjtqxOOppygDq,475307,4
0.348,0.175,3,-21.952,1,0.0338,0.949,0.902,0.174,0.42,142.919,1jY5pdWdQiWYKdpJnMCmSv,85000,3
0.287,0.0855,6,-24.19,0,0.0481,0.992,0.888,0.105,0.114,156.795,2OQzVmgl8WoNEYDdOLSEOf,461400,4
0.284,0.0528,3,-28.11,1,0.0443,0.977,0.759,0.0987,0.329,140.362,0F2Htrs5xXvQaid44GLIHq,458587,4
0.23,0.0314,10,-23.562,1,0.0334,0.981,0.828,0.149,0.15,78.174,6eUDiEBsvDZo6VCfdvxAIP,332760,4
0.665,0.298,0,-21.019,1,0.0463,0.99,0.847,0.165,0.869,117.05,4Ll5vchWmGSA7TKiXY1olz,53467,4
0.223,0.137,4,-17.526,1,0.0401,0.963,0.879,0.131,0.101,61.585,3IjkKx4Jcun93Iw5dpKFUC,383840,4
0.278,0.0459,3,-23.982,1,0.0392,0.981,0.79,0.129,0.0757,73.984,5YZb7vHyhDkcBb5966O3w1,547493,4
0.261,0.00746,8,-34.733,1,0.0542,0.995,0.955,0.105,0.062,180.764,2zExp0TMKzbEkssEDJ7uf2,314187,4
0.284,0.0862,7,-20.099,1,0.0459,0.975,0.489,0.105,0.118,125.556,6PvNbpPdHtKi4b2i3VXp17,394640,4
0.243,0.078,5,-17.925,0,0.0428,0.891,0.612,0.116,0.0964,172.553,6MWFPcXCZNSxDM49mUhlKR,540813,3
0.284,0.225,1,-21.294,1,0.0331,0.957,0.877,0.105,0.0398,98.534,1P4sxkTbgPZd4nTc59epkQ,238240,4
0.208,0.0298,11,-25.588,1,0.0381,0.987,0.929,0.09,0.0392,81.449,5KLXBrAC16lWoC66kxU7hf,503556,4
0.258,0.0617,7,-25.764,1,0.0399,0.966,0.698,0.309,0.265,95.284,3GLLowmxDIVQBYJJR5YRBz,170333,3
0.205,0.0467,0,-23.25,0,0.0458,0.99,0.865,0.1,0.0975,66.073,6Q11it7GH2FsBQ4v8Xsy2M,1248040,4
0.284,0.188,2,-14.688,0,0.0377,0.952,0.857,0.0658,0.167,83.321,3HifyVE7xq0su2F6Hz7ie6,811907,4
0.337,0.00585,5,-39.488,1,0.0451,0.993,0.962,0.064,0.175,66.765,48ExUJmRvVS7DEXNVBLDB6,307547,4
0.257,0.0266,11,-29.938,1,0.0358,0.974,0.927,0.0952,0.0494,88.033,1tI5Tzj3l9aEgmuFemCXyH,457533,4
0.38,0.169,3,-22.823,1,0.067,0.959,0.924,0.064,0.268,171.39,04oC1CD0QDhTddFXd81HkB,353107,1
0.297,0.102,7,-23.43,1,0.0364,0.986,0.928,0.0498,0.042,102.533,626IyHboCqGtygvuS9ceyW,1147000,4
0.251,0.262,0,-16.038,1,0.0325,0.952,0.0342,0.235,0.159,104.248,2DuSlhr4P3JN7B7atzowDe,560653,4
0.423,0.344,5,-13.491,1,0.0457,0.948,0.0899,0.115,0.329,117.941,48LZLWlKuyrcp4t0iQJeqd,485367,4
0.285,0.0901,7,-23.427,0,0.039,0.989,0.893,0.0831,0.22,123.104,5tW5kc7yTNjw3HdygD2AWW,375560,4
0.322,0.081,5,-21.037,1,0.0455,0.946,0.0166,0.221,0.162,113.691,5J6ciJRfuNau7VQtzzqBra,454000,4
0.316,0.0659,0,-22.673,1,0.0408,0.974,0.623,0.143,0.117,85.008,1aLs8G7GNBWLloglhNP0Nd,919013,4
0.232,0.00893,8,-30.635,1,0.04,0.985,0.877,0.0942,0.0611,69.203,4dTnxzFkTjtm9w5JkFe9ag,686732,4
0.164,0.0413,8,-28.678,1,0.047,0.969,0.697,0.126,0.039,96.169,1T3CNSTVdbkSPkoyBccOxd,332560,3
0.248,0.138,0,-18.74,0,0.0417,0.974,0.862,0.0903,0.0909,68.575,71LhztmDfKmnsACZmmh05y,960293,4
0.438,0.188,5,-15.377,1,0.0496,0.962,0.479,0.108,0.426,160.298,2TW0zx4iujSgL3bsoHq4tm,197733,3
0.278,0.0183,0,-26.45,1,0.045,0.965,0.0832,0.102,0.0829,104.058,1FVZppSFBPMaRdmNg6kYnh,466133,3
0.367,0.0824,7,-23.709,1,0.0445,0.991,0.0184,0.0786,0.156,127.819,1gLNWiPPDeEy0x3bMCJzTH,329827,4
0.0932,0.0294,0,-22.708,1,0.0497,0.823,0.365,0.0655,0.0456,80.941,29zyFqKZKjQyggUXDzA2Ov,955575,4
0.312,0.148,0,-22.944,0,0.053,0.978,0.876,0.0645,0.0637,75.254,2WDIjyWlFjL8He3DJ73qjm,616627,4
0.23,0.0432,4,-25.351,1,0.0517,0.937,0.828,0.316,0.0921,122.433,2CtvwBpTeygNT6krWxkSpC,412373,3
0.278,0.0793,8,-20.726,1,0.0415,0.935,0.541,0.254,0.214,81.946,5l4gqZGDx5epelGEzExs4S,309467,4
0.386,0.0461,6,-23.78,1,0.042,0.993,0.916,0.168,0.127,134.839,4GKXSSGsRIS84GFiblU4o6,416533,4
0.354,0.148,10,-21.075,1,0.044,0.991,0.925,0.0984,0.356,175.001,2lYWgS1Qk3cgfdK2DD5Apr,363000,3
0.24,0.103,5,-23.251,0,0.0453,0.987,0.92,0.0763,0.0509,174.645,14WjblUmCMjojNBGlvTUKX,576067,3
0.386,0.0639,3,-25.923,1,0.0507,0.875,0.658,0.155,0.376,178.681,3ub4FYGhFQJ45LB7Ue7oXK,196400,3
0.301,0.0908,5,-20.281,1,0.0408,0.842,0.443,0.0857,0.148,139.81,2ZrUsBpfybJTmQAWBeSgVt,695760,4
0.405,0.167,8,-19.389,1,0.0387,0.971,0.887,0.0776,0.532,132.601,7D4RFaf0BEiXAK5pTNmhfh,265027,4
0.366,0.303,0,-16.452,1,0.0417,0.846,0.671,0.0729,0.347,105.119,3V296c27sJ9L6OwD7GOI1D,759920,4
0.539,0.0141,1,-30.148,1,0.0538,0.996,0.924,0.118,0.34,67.69,7lo7NTRhtbbiwKODiMRsR7,132933,4
0.483,0.0831,5,-19.421,1,0.0472,0.941,0.106,0.302,0.387,114.17,7oUQGjFBKkjfPVWxapIVqf,408240,4
0.409,0.0943,10,-23.446,1,0.0918,0.978,0.767,0.679,0.369,74.836,1II1m8uXDdG045siZGQFQX,120014,4
0.33,0.149,2,-15.996,1,0.0333,0.966,0.832,0.043,0.17,93.934,7uzXSsbbOJjGeRQ3cCKi4z,695893,4
0.315,0.00224,4,-27.831,0,0.0478,0.984,0.897,0.0874,0.0682,85.531,5e131xp60LgOBBfZ53gNc2,321254,4
0.404,0.0538,10,-24.211,1,0.0355,0.984,0.897,0.0902,0.326,97.864,2tTGcRH0xsIOulHZxBlf3J,687427,4
0.237,0.0632,4,-23.899,1,0.0399,0.988,0.866,0.107,0.0739,72.241,3NaaA3POD2SYaDNTnjYyFb,361240,4
0.426,0.265,2,-17.336,0,0.048,0.98,0.849,0.0848,0.39,131.955,2GAcOueBAbwU0kgaXKVAdM,856053,4
0.302,0.125,5,-22.764,1,0.045,0.989,0.91,0.129,0.27,145.129,4mJAeByWSQgfpEVfWCg8eg,406147,3
0.403,0.0831,0,-26.102,1,0.0422,0.992,0.89,0.0577,0.137,110.409,0nkW29HPGGR5mAdmGAz7Nr,374999,3
0.15,0.0161,5,-31.162,1,0.0411,0.979,0.858,0.0932,0.066,138.084,3KtqXXPUS14B8FmNKSlawO,761360,3
0.335,0.151,10,-21.886,1,0.0418,0.984,0.891,0.13,0.0989,110.119,6vUQabuV5uTGq9kh6TvgyT,684307,4
0.269,0.0653,2,-22.217,1,0.0439,0.876,0.0308,0.134,0.0834,105.847,66Mh6IWPI02pYBS91bYGdH,1527680,4
0.37,0.047,9,-29.478,1,0.035,0.995,0.912,0.105,0.275,83.661,28C6h6WPrrHn4hDabPa10f,214240,4
0.422,0.0696,2,-20.284,1,0.0461,0.925,0.287,0.108,0.235,128.71,6xUVkfF78q62KdZTLrMxDN,620267,1
0.216,0.0222,4,-24.26,0,0.042,0.97,0.735,0.0675,0.0428,142.996,65hj3rUPw4yC3keFjvtCo1,492093,4
0.338,0.0981,0,-27.778,0,0.0412,0.985,0.93,0.127,0.0375,148.993,3jN1S3FJif3TpXQx7dSKO4,197120,4
0.364,0.137,3,-18.938,1,0.0494,0.953,0.796,0.071,0.448,166.751,2JWcCQfJU7WNbWv95AOFNX,521987,3
0.319,0.12,0,-23.465,0,0.0402,0.984,0.939,0.114,0.254,103.786,4Cfc0OGMViDPGspOK3zogx,265640,4
0.321,0.187,2,-19.558,1,0.0455,0.918,0.66,0.266,0.305,78.314,6WKXJwgtSdkDj3fRga7VWy,373280,4
0.516,0.11,9,-22.754,1,0.0388,0.953,0.156,0.0478,0.345,93.025,5vcgwdmEmxsKETHQePWGGy,386707,4
0.096,0.0609,2,-23.304,1,0.0364,0.985,0.429,0.0967,0.0359,76.734,1K396bFReLYvN2Xonknvr8,596107,3
0.356,0.0566,5,-20.647,1,0.0437,0.978,0.186,0.0616,0.205,147.17,298QgpoW98lsDj7IK5ShHc,580827,4
0.259,0.172,5,-17.061,0,0.038,0.726,0.901,0.108,0.148,76.361,363LVCWmC8oafSBJXsJgB7,537507,4
0.306,0.021,9,-21.621,1,0.0366,0.978,0.718,0.113,0.108,92.162,6NXGfvlzfwoO44etLpbuAf,553547,3
0.265,0.118,3,-17.646,1,0.0402,0.883,0.531,0.142,0.207,156.092,6MVYp7bs0KdBZf8qwCt9Yy,401400,3
0.276,0.0938,0,-24.977,1,0.0381,0.99,0.892,0.195,0.125,101.124,3Q7ugGdmbwgzlyAJqsXdux,340960,4
0.388,0.181,2,-18.788,1,0.0408,0.881,0.177,0.33,0.502,75.943,0Nd19JzDaYNaa78Cvoo4A0,405707,5
0.157,0.0454,5,-23.924,1,0.0374,0.966,0.918,0.105,0.0497,79.182,2QQWmnoVPjEvsUTVSs84li,623373,3
0.315,0.0414,5,-23.688,1,0.0444,0.916,0.257,0.0868,0.109,83.956,0qGgNiLCG0YsCpHjle4SSO,664533,4
0.315,0.211,0,-22.835,1,0.0384,0.982,0.924,0.147,0.647,120.39,51xHvAUYQfhY29GcGlBM0n,294467,4
0.492,0.136,7,-18.839,1,0.0463,0.948,0.893,0.0726,0.445,135.786,1VYOAY7yevYbOj3AFupzSu,351493,4
0.428,0.237,7,-13.764,0,0.0351,0.987,0.896,0.0849,0.357,79.904,64ta7ZvTJeThz7Ns4LmAHS,460027,4
0.171,0.037,3,-25.191,1,0.0409,0.991,0.898,0.123,0.037,67.89,0XkcuWNLacWDwEDmvq4CCy,330000,4
0.313,0.144,2,-17.316,1,0.0368,0.944,0.92,0.181,0.303,145.162,7kwCAXd0GeQvWvfTgCjaNX,244560,4
0.27,0.149,10,-21.207,1,0.0458,0.994,0.922,0.108,0.505,179.153,72YOzYeqT7Y7sK9O2esWbk,225467,1
0.194,0.079,4,-21.389,1,0.0425,0.969,0.498,0.126,0.082,100.309,2vBuaUzWANdghLfM1nF0Yw,517360,4
0.178,0.0157,2,-24.129,1,0.0451,0.981,0.896,0.0779,0.093,134.332,2l48bK5FOYIQHgoYSPl7Qw,403387,5
0.382,0.0499,2,-25.262,1,0.0548,0.994,0.906,0.109,0.0779,125.903,7IHEJdJhju1F2rhIiwgawx,316653,4
0.416,0.174,7,-16.689,0,0.0353,0.943,0.916,0.118,0.198,109.35,5sKh1XrJIs4LpmGXeaqBbd,451333,4
0.219,0.0283,6,-28.784,0,0.0375,0.978,0.943,0.133,0.044,90.879,5qtqQ05H33mXm83qgc444E,431147,3
0.62,0.179,5,-19.86,1,0.0585,0.986,0.948,0.13,0.948,124.809,5O7SV284GeCFqs0wGfpYqb,56067,4
0.264,0.0923,5,-20.328,1,0.0423,0.961,0.926,0.111,0.144,98.886,07tK0qdFhjuG9Wh3RbuZ0j,510933,4
0.325,0.0735,9,-26.065,1,0.0506,0.991,0.929,0.0804,0.213,173.798,4yNdgz1fkB7vF6XPZgdEp1,301400,4
0.171,0.0115,3,-30.173,1,0.0436,0.987,0.848,0.0991,0.083,72.404,2TDYhUsCuLEK0mkPZCYKPV,452707,4
0.295,0.12,0,-17.601,1,0.0472,0.965,0.821,0.223,0.177,152.712,4QIcDzIB372VcPaP4dtnVl,262440,4
0.442,0.117,0,-19.385,1,0.0436,0.962,0.908,0.305,0.338,120.091,69yGpVbBDk3HHYIO4TPCRu,440600,4
0.401,0.054,10,-20.669,1,0.0468,0.97,0.285,0.136,0.581,148.833,6laxJsnVWu2ncFPAbrLuJB,340000,4
0.109,0.0414,5,-25.91,1,0.0482,0.988,0.114,0.106,0.0367,82.111,7aHOmybSL7OvujPad7cBDW,256200,5
0.292,0.123,8,-23.708,1,0.0391,0.978,0.918,0.0871,0.153,71.366,44pFb9uRxXLbD5rVBPE4DY,532583,4
0.322,0.154,2,-18.765,1,0.0467,0.897,0.857,0.232,0.11,138.773,5FGjk7ToA7tm8MVGwL9HZC,336320,4
0.61,0.13,0,-14.211,1,0.0555,0.789,0.0605,0.097,0.652,72.35,6urUjo3eVDI2KymBacp1oY,137053,4
0.602,0.203,9,-17.468,1,0.0436,0.99,0.902,0.0848,0.837,124.417,78td6Kr0D0DCO6V57U3Oix,208821,4
0.405,0.087,5,-26.079,1,0.0423,0.994,0.913,0.0909,0.392,137.489,4ifQr4rMgN5brImUHTCyjV,397387,4
0.43,0.103,4,-23.738,1,0.0514,0.973,0.673,0.141,0.63,152.591,23FTbX8itC4H9SxYiUFP3v,310720,4
0.31,0.115,3,-19.629,1,0.0433,0.969,0.751,0.133,0.103,90.128,2XRZPj0hi4P5rEfkXPcnmT,401400,4
0.176,0.0709,0,-22.744,1,0.0442,0.91,0.874,0.115,0.15,76.674,0K1YeBbiHWRbsZc7pdUmBA,586400,4
0.0963,0.0252,5,-23.665,1,0.0435,0.988,0.791,0.111,0.0391,78.282,5ciIQDYlUxPvD8Lg8EHKIW,597827,3
0.215,0.0254,3,-23.051,1,0.0452,0.991,0.91,0.0911,0.0387,129.942,7aeHC7SgaJlskY6JEoTYBX,509867,4
0.279,0.0149,10,-27.651,1,0.0382,0.986,0.0667,0.0977,0.166,140.08,3kAH4jSnl5IQDyRPusqDry,403573,3
0.487,0.0608,2,-20.067,1,0.0476,0.944,0.126,0.0974,0.428,97.301,3s1LD4Hn44QOUUuZ6uxU0l,330840,4
0.21,0.101,2,-25.054,1,0.0418,0.979,0.964,0.106,0.0352,76.627,6VKwaMbt7q96ZlSYjKWFEc,164387,3
0.387,0.144,7,-23.357,1,0.0387,0.949,0.457,0.171,0.391,140.816,2Fcz4xbLPuj0ZX7mH6p9d5,440507,4
0.414,0.0877,7,-19.015,1,0.0438,0.978,0.456,0.38,0.388,119.365,1CD8Ch227a7oP0W8jpctBh,580573,4
0.323,0.0346,0,-22.295,1,0.0444,0.937,0.828,0.097,0.211,143.341,7JAX6pO5DuIXQC68mCO6H8,363973,4
0.156,0.0282,3,-24.382,1,0.038,0.995,0.924,0.115,0.0953,76.728,2jTXrav9Voj0FpdT2yUIuH,251200,3
0.266,0.108,10,-18.264,1,0.034,0.989,0.89,0.112,0.125,85.172,04MvlHQV1eL0Wu5Qmig2rI,525293,4
0.377,0.173,9,-21.377,1,0.0328,0.991,0.909,0.105,0.557,132.335,6qbs8UqvEdYEedxTXGHtTF,503000,4
0.479,0.193,7,-19.135,1,0.0447,0.975,0.104,0.131,0.502,112.42,6KDi5XMkVPpkGEr4nGABNE,150120,4
0.292,0.14,5,-22.971,1,0.036,0.992,0.91,0.1,0.443,85.169,58VVEDJ8NK12UqV0bApBzn,494000,4
0.279,0.0455,9,-20.652,0,0.0397,0.993,0.938,0.0744,0.104,93.441,6uca1BHKM5wqzp6GYQRkpp,211187,4
0.442,0.0802,7,-21.277,1,0.0468,0.981,0.529,0.124,0.414,118.977,2SEiBP5ODRdUPIZwZxJkyV,399547,3
0.499,0.266,10,-21.114,1,0.0514,0.994,0.891,0.11,0.854,175.392,5nGVyKBHVhOGqvlHiYpmgV,183933,3
0.164,0.0785,2,-21.377,1,0.0327,0.979,0.13,0.132,0.047,147.057,4ATc4is1rQb7PgKqtOdDnR,170427,3
0.402,0.13,4,-23.942,1,0.0362,0.894,0.000711,0.0722,0.406,131.083,1JF6A1WXU4ihyJataKSGgF,249013,4
0.349,0.119,4,-21.166,1,0.0403,0.966,0.0959,0.109,0.26,113.048,5PuX2GQai2jADwE4begkfJ,337587,3
0.508,0.128,5,-23.332,1,0.0374,0.959,0.947,0.215,0.754,92.727,1eXKtIMXVqllP2NCShbYsN,164467,3
0.548,0.136,0,-19.919,1,0.0425,0.966,0.91,0.0856,0.551,117.692,0zb4JRIEUPlMEmGMbQsY5E,338093,4
0.519,0.375,10,-13.797,1,0.0601,0.992,0.9,0.131,0.818,175.303,0EzIbhccwqHhyHz8h03B1T,135520,3
0.215,0.262,7,-13.525,0,0.0425,0.976,0.445,0.288,0.0922,75.554,5BotLA4JXBlK3bHYsRMkZn,391747,4
0.229,0.109,7,-22.478,1,0.0593,0.96,0.0179,0.181,0.0397,166.41,3w14gk0C0Vn5elVzbDjrMI,381507,4
0.353,0.0815,0,-18.823,1,0.0516,0.943,0.529,0.392,0.413,178.427,43bXHIc6QZLBEdr2c7VNvo,282000,3
0.128,0.0386,0,-23.759,1,0.0434,0.991,0.94,0.104,0.0359,75.078,0LPsZR11PlGTc6jNQ7ZKkd,147573,4
0.394,0.0883,5,-20.867,1,0.0538,0.964,0.00137,0.0807,0.0914,121.678,6ce2irPKNzScUnTO6NU6GV,308227,4
0.373,0.103,7,-19.958,1,0.0439,0.912,0.782,0.166,0.29,79.728,5AHtX0JZgHNdSoEcoJMyKy,682000,4
0.467,0.237,7,-17.068,0,0.164,0.932,0.000116,0.151,0.23,107.11,74R148YlWFrVqVTM1gjq6A,249240,3
0.327,0.0775,2,-24.232,0,0.0401,0.981,0.801,0.0786,0.149,128.069,26Sy5Q3KlhTap2zVcAAVFc,918413,4
0.373,0.16,4,-20.186,0,0.0413,0.974,0.529,0.196,0.433,86.066,74gu56oUMmJCk5OQ2eTxAn,423027,4
0.254,0.0596,5,-28.84,1,0.0422,0.975,0.93,0.0977,0.197,77.328,6mdMPlvsPL7q899LvFpOj8,379573,4
0.352,0.113,9,-18.002,1,0.0352,0.987,0.687,0.0911,0.313,113.394,18zVknzl0H5nMtsxevlKSl,574000,4
0.29,0.12,0,-18.045,1,0.0396,0.942,0.503,0.11,0.294,147.958,2XUi3WoXtgffxH21mSbrZl,630320,4
0.0941,0.0957,3,-24.472,1,0.0469,0.884,0.258,0.103,0.0375,66.019,1FZMnc0Ui0NWnTqBkQvjmb,376920,4
0.125,0.0205,10,-24.87,1,0.044,0.993,0.888,0.111,0.093,84.244,00vOdEvR4Tc70EkWherEny,282493,4
0.095,0.0445,2,-23.086,1,0.0479,0.982,0.88,0.106,0.0481,74.48,2OdM7OEeVMcklHMiS47eba,421059,4
0.11,0.0108,5,-34.892,1,0.0377,0.983,0.944,0.0755,0.0762,66.038,1w0k9Eu4dovVNWKVlnRzcH,406867,4
0.144,0.0572,5,-19.174,1,0.0479,0.944,0.222,0.226,0.0398,85.499,5kdo1YLFqSfjTGgxNCwpN9,494731,4
0.417,0.2,2,-19.13,1,0.0417,0.94,0.237,0.114,0.537,120.201,3Vlzg3ZIrn6r26UZxwxawi,572000,4
0.434,0.15,2,-21.355,1,0.0424,0.773,0.905,0.11,0.465,137.118,4RibkyUFEmWIeonpWJEJHS,250000,4
0.625,0.351,10,-15.884,1,0.0423,0.878,0.938,0.0569,0.794,116.961,1bTXAKwE2Hztv13xTAhMQB,191493,4
0.693,0.187,2,-14.659,1,0.0402,0.975,0.92,0.103,0.447,115.064,3tWp3CE214ezoQYNbjNKuX,249680,3
0.128,0.163,4,-18.419,1,0.0454,0.965,0.238,0.102,0.038,175.195,1qNNg6vuSZqdeSWrnmqgS2,184400,3
0.374,0.178,1,-15.758,1,0.0389,0.92,0.0235,0.0754,0.148,95.839,30bQxViotttoZ7x2iUP2L9,323427,4
0.583,0.425,1,-15.521,1,0.0303,0.774,0.961,0.181,0.848,101.664,2H8nKAoMk1B7yKrd0uppGb,135160,4
0.0685,0.0173,1,-26.846,0,0.0408,0.942,0.66,0.1,0.073,74.996,05iURKvut2OWEzPHQUhDT5,285840,1
0.219,0.0337,4,-22.761,1,0.0537,0.985,0.00542,0.0857,0.0417,76.1,2Sbb5o2R6zci4L0xEQhsvK,332320,5
0.183,0.126,0,-18.076,1,0.0318,0.881,0.939,0.151,0.0831,97.639,2GTQ3iVNLw90PLPVUdPE4t,353720,4
0.399,0.405,2,-11.552,1,0.0303,0.96,0.398,0.214,0.484,109.098,4TNCQyG2gmepsGoeLdRKn4,219360,4
0.152,0.0497,7,-17.396,1,0.0416,0.934,0.502,0.12,0.0753,67.09,0fTJ7spoLjRgriBgsftWR8,106133,4
0.344,0.183,4,-21.04,1,0.0381,0.899,0.689,0.0962,0.562,138.265,5qGrDJspH7rSB1OFmT6A2N,192453,4
0.221,0.0235,1,-25.198,0,0.0417,0.959,0.913,0.1,0.112,51.208,6H8kRwXYJhmz6y1AkbCwvD,128599,4
0.511,0.25,6,-16.066,1,0.0342,0.903,0.00137,0.174,0.396,107.819,3462hQTzF5oHhoJfJJ5ULK,232680,4
0.594,0.115,2,-19.728,1,0.0533,0.926,0.679,0.226,0.774,118.206,38gibGVp2n7D0GQKoUTPRj,121493,4
0.159,0.0403,11,-25.144,0,0.0448,0.981,0.704,0.182,0.0358,67.93,4tjILrO9lD8DC5ExpE520A,255693,4
0.25,0.0274,4,-26.294,1,0.0547,0.986,0.000594,0.125,0.0381,83.604,74gUbrOJ7oRGrCVZTpuiFm,363387,5
0.063,0.0906,5,-22.111,1,0.0481,0.877,0.834,0.11,0.0364,47.791,5ZARQmEMqdfgyyjHAN87cf,223000,3
0.594,0.325,4,-23.3,1,0.0429,0.936,0.979,0.225,0.925,152.842,6jzEwUfXtY2tlZj9O158b8,70786,4
0.425,0.0663,9,-31.666,1,0.0388,0.777,0.85,0.312,0.609,124.931,71pNhBvkgw48JAyQPymLbO,195733,4
0.398,0.0136,2,-30.483,0,0.0492,0.993,0.91,0.0733,0.143,71.812,30HCgiGH4R8rgUMdF7njJK,181627,4
0.454,0.0932,2,-21.0,1,0.062,0.958,0.179,0.296,0.297,104.845,1GpGul0ESFCDuaaL0ccSFt,332027,4
0.344,0.276,1,-8.965,1,0.0304,0.718,0.74,0.18,0.344,86.557,3rUZoFYbTiFJc4gxQDz3Hg,133107,4
0.353,0.395,4,-15.593,1,0.0521,0.792,0.00908,0.136,0.242,144.134,5JECMr6LxcxhW9U0YjDglW,173060,4
0.34,0.0698,7,-22.503,1,0.0428,0.957,0.761,0.415,0.216,118.959,1hk00nf0xFMmluArrik8vD,303933,3
0.173,0.00915,6,-29.673,1,0.0502,0.948,0.338,0.116,0.0636,71.615,28Lhq1AbMJVtbSQbWjF8zl,498200,3
0.334,0.0223,9,-35.687,1,0.0368,0.985,0.702,0.192,0.482,78.848,2hRO0WN2Goxy4NWaQW58XB,434333,4
0.445,0.114,8,-21.39,1,0.0357,0.908,6.32e-05,0.103,0.649,114.779,5VPuxHjU7hVG4kWkSyAR1H,164320,3
0.402,0.432,1,-10.711,1,0.0382,0.796,0.697,0.0796,0.268,135.499,67zxswDwXGu5LG5rJoFaA4,314067,3
0.463,0.21,6,-17.641,0,0.0334,0.959,1.63e-06,0.164,0.365,102.389,2m8EwexHkPVQCNpSTidgPf,334467,4
0.188,0.105,6,-20.87,1,0.0477,0.884,0.0427,0.175,0.27,171.65,3KHh3k2Ty3XQ2iRzklx6H3,318720,3
0.412,0.061,1,-26.51,1,0.042,0.867,0.00978,0.0972,0.251,125.415,0kmdowp839iUBkJLB8w0eM,213360,4
0.265,0.098,4,-26.483,1,0.0429,0.995,0.894,0.0939,0.387,125.923,2bYyrku1w6I6hjHkiIND1x,283000,4
0.2,0.115,10,-19.963,1,0.0368,0.933,0.883,0.106,0.13,79.789,1abJ3dYI9uHjmXLW771deF,191000,3
0.444,0.12,6,-18.127,1,0.0336,0.866,5.21e-06,0.156,0.294,98.107,7cp6Eo0en3PyejoEQv1bg2,280267,3
0.258,0.106,5,-20.255,1,0.0403,0.869,0.000124,0.0955,0.532,76.132,0RH8m7C8hHdOZip0Oml7vp,134800,1
0.313,0.134,6,-21.159,1,0.0317,0.981,0.752,0.11,0.343,100.917,2vjvCb7bgJH5ix8bfwp8MR,205360,4
0.28,0.056,4,-23.536,1,0.0414,0.897,0.00142,0.111,0.203,93.849,4vbsranpQUYHHQe46YfZij,180133,3
0.69,0.158,7,-22.659,1,0.0389,0.901,0.884,0.143,0.676,98.257,3fnqfP2OovvicGYzJdBN1B,205360,4
0.333,0.0885,4,-26.773,1,0.0427,0.941,0.925,0.54,0.297,134.233,6DikE6mXpr6GfXWW94jug1,330880,4
