speechiness,instrumentalness,acousticness,liveness,loudness,id,cluster
0.166,0.897,0.00351,0.194,-4.304,4Gc2dQj8FdnJzB6VZCKKF1,5
0.0576,0.399,0.00312,0.086,-4.53,1kZAtr2I4RlXDcOpZ7yA1C,0
0.0711,0.0486,0.0357,0.188,-5.022,5DPkzkBSFFMY7u0QKSMIBC,0
0.263,0.0118,0.124,0.111,-3.792,35w074ZJpkCUCWtS0T2pvm,3
0.0682,0.717,0.00136,0.336,-4.833,18RDXgNcOosDmIxB2Bk8ke,5
0.102,0.294,0.0295,0.146,-5.79,5brF58DyR90gbHuMJqD5of,0
0.0514,0.277,0.000259,0.0719,-4.432,2yBTcEYoW6jD1I1xosjcHd,0
0.145,0.000962,0.00171,0.0446,-6.136,6BRlY9uFQOfYhDY1B7vMJC,0
0.0596,0.0582,0.00057,0.457,-4.334,3TDqXg8iAPzgGKqVEn4cup,2
0.0394,0.839,0.0031,0.113,-5.203,5KeWNOjXTGZd2qATxVBLF8,5
0.0349,0.432,0.00785,0.173,-7.23,1lCSVEqFldH6cTMnm28M8k,5
0.233,0.338,0.00954,0.0895,-3.898,6IUUBF1FgcO7oBLFs8xvj3,3
0.0366,0.00734,0.0568,0.0861,-3.425,5iDws8ebHXlm1Nh7vUjJ9i,0
0.0541,0.857,0.00908,0.0586,-6.091,5DDzviNh0MzpuZrBiH8QM8,5
0.125,0.481,0.00611,0.455,-2.88,4P3WY1qYtJ0JcMHHm0bpvB,2
0.102,0.84,0.00945,0.306,-2.799,2rERUk5OXyi7VClesHrjHO,5
0.0844,0.0101,0.00719,0.0646,-2.933,117bHhXQMRhZPpAQ9JF7PY,0
0.0724,0.0552,0.00744,0.125,-3.603,1MKqVGJElkzGwG3MidkwNI,0
0.0484,0.0359,0.000251,0.0797,-2.57,3jncEfaHJl2BMGjwk2POgn,0
0.106,0.296,0.0284,0.138,-3.67,5fYnx6xU6bThE37aN1F4vH,0
0.0491,0.702,0.016,0.162,-8.794,1HhfEj6K1gObPfi1nQfOyN,5
0.487,0.108,0.0796,0.328,-3.348,19fbSSCnqvo0rmqCCsSHnN,3
0.28,1.34e-05,0.0139,0.237,-4.036,3wlooR2v0HO309z0maRmO3,3
0.125,0.391,0.00725,0.109,-4.313,4mr00M5jfoSwK4oCUzCISj,0
0.0882,0.0659,0.000174,0.07,-5.271,3NeSlNBRvB4BMrxhA88Zke,0
0.306,0.621,0.0939,0.0717,-13.118,7tAGnxLiQTU0EjezyOjUj2,3
0.104,0.133,0.0558,0.096,-10.152,2txuYleYPl5dOQMv70tlWD,0
0.157,0.72,0.0414,0.0721,-5.411,3q696Hv2mRNvnlJGARCBQU,5
0.0321,0.0,0.0418,0.617,-7.715,7up1kromWJY9ZoR747ngVV,2
0.142,0.697,0.00157,0.505,-6.146,1AH6GkZnybM0R5WZZTj7GF,2
0.142,0.0208,0.393,0.28,-7.426,4k6Emp6KJ4GNRyf6wUKODl,0
0.0463,0.000236,0.0182,0.146,-5.798,4Sjb4zaYIzn254xG2lC1Y9,0
0.0739,0.339,0.0198,0.346,-5.244,5AEy1FpWJXqtwVOelRlZT1,2
0.0615,0.7,0.00834,0.0651,-3.698,5GiXra1IesFbyQxHsjWQ3M,5
0.151,0.000979,0.0674,0.308,-6.6,2Oc5ez4PVPnIWAmYr8i99V,2
0.0508,0.00266,0.0107,0.122,-6.529,37V78aaqEliOSPJxVgxNfm,0
0.0387,0.000703,0.0339,0.206,-5.233,3WYqZhwammjFtFLfZfT38u,0
0.0465,0.476,0.00647,0.0545,-10.453,17gnbzWdHVTpyZP6FUvo0E,5
0.03,0.00599,0.00495,0.401,-5.577,2Zp0oCiV6xQZjLHUzrTJxv,2
0.0515,0.014,0.104,0.0572,-6.292,7Csd6ozp0Ci3ZDfvRgzrWz,0
0.108,0.346,0.0206,0.0341,-8.85,0NPDoArWeGDBcGzO5m7g4t,0
0.0385,0.0645,0.00584,0.113,-6.921,5nbq4CyzheTl7BLPR3caJY,0
0.0688,0.833,0.00128,0.0452,-4.365,4zSTri8oBAAPhsQsPNfGue,5
0.0427,3.38e-06,0.0072,0.174,-5.292,154YAkNQuFHLV3LbP7gP1f,0
0.0498,0.879,0.0561,0.064,-7.803,40bj08VSaRDyZ2Z94ystNs,5
0.0329,0.0717,0.1,0.183,-6.396,6geg6XWPAxmwlVl8ZNYns0,0
0.0387,0.0138,0.0052,0.18,-6.178,3MySeyJCAKyPkTRvlvq7gm,0
0.0331,0.58,0.0194,0.114,-6.537,2nIaXCaDBXXALg3gKajbLB,5
0.169,0.949,0.256,0.508,-10.89,4tPQDofr1qmip4bbWFs9Qf,5
0.0449,0.0264,0.25,0.068,-7.223,0y5D6gtFl3WNx06rOXLWJ6,0
0.0311,0.174,0.404,0.103,-8.038,7vApqfnpLqrKeR6VISh0wH,0
0.101,4.79e-05,0.0185,0.116,-7.774,02CkWazM7YqypIxYKy3iSy,0
0.121,0.0383,0.00678,0.631,-3.85,0r5vc5j9eWQv6f0JAns0Ii,2
0.0371,0.0457,0.000503,0.0773,-6.357,1yiKEvsWURV5lAc2rs22Qq,0
0.0402,0.00174,0.0478,0.163,-7.799,7cpmk4IuNSWfg5XOrr2v8V,0
0.0853,0.0205,0.201,0.0443,-8.527,2wHeYDrniYngp3did3McYD,0
0.102,0.224,0.0817,0.104,-5.299,4KwWLMzhw4tA3hFCiMfhlB,0
0.0697,0.000463,0.00375,0.0728,-8.156,2q4IaFpqebD6pMLvRrclvO,0
0.0556,0.652,0.00172,0.103,-6.633,0HFUOO7GkVBUCYz1u2IcBM,5
0.0343,0.356,0.013,0.0942,-9.668,24XXMhcnFDkF7c1PAvt42b,0
0.0339,0.0932,0.03,0.0365,-5.912,7f6a2LWROn1HQlG97hDIg6,0
0.038,2.21e-05,0.0981,0.147,-7.344,1T6aL6TE96yG0iFlg9iKp5,0
0.122,0.0326,0.0394,0.113,-5.117,5xbKD51JPTqbqLjWnvmnmF,0
0.0311,0.008,0.047,0.157,-10.193,0jnfcPhR4K98OgIwih63Wk,0
0.0488,0.002,0.124,0.321,-4.067,5XZgARVFrnVsMThGk0CFTl,2
0.0429,0.161,0.0205,0.073,-7.209,1okhlrAG0YsKTx9PpPprXv,0
0.0553,0.709,0.000438,0.412,-5.035,1dWVnxjhpYqkD1PrHI7GS2,5
0.0347,0.849,0.0014,0.101,-6.905,5fR1gKyVaQOFsUe9XWz6Pg,5
0.0468,0.284,0.000796,0.105,-10.943,4PoTuDwU3SXGsxdxG0fpCO,0
0.184,4.93e-05,0.00305,0.521,-5.332,2wxdmzjFaMfNgbPjCJQRo7,2
0.0478,0.695,0.0109,0.0902,-12.938,5je0T2mebgdBzniXtS4A9Y,5
0.0394,0.606,0.00899,0.075,-4.843,2c8WUPaH87mh35xf8i0SwG,5
0.0394,8.25e-05,0.0105,0.376,-3.604,1hx5zZoz6ARiIAss9hL7tz,2
0.0416,0.155,0.119,0.0647,-5.608,6T8m7PxHhJb25OZmgWXSej,0
0.0359,0.152,0.00167,0.0976,-5.794,0ad5utq7FrurJIMujXWBwy,0
0.0583,0.0974,0.0308,0.109,-5.17,3yilgLESv6zoBnGPsRM7Qh,0
0.0567,0.00736,0.187,0.283,-3.938,14K2ewiWrVf9qTRoT804Xm,0
0.0446,0.00533,0.00943,0.11,-5.893,5s3UTdgdjBnkRKmPeBEnyk,0
0.0811,0.000201,0.113,0.1,-4.734,0CPP8Ln8Rl87Fl96zm9il8,0
0.202,0.547,0.000524,0.188,-4.042,3G5oXaBG274gRp1aHjnMvu,5
0.0805,0.000654,0.113,0.0894,-5.935,3RPHlHhb6g0rqcMVwwfxcF,0
0.057,5.54e-05,0.0226,0.167,-5.129,6BwPstqf4RoRMbDidFWNxE,0
0.0606,0.813,0.219,0.0852,-4.732,5czwOsSExLRO25zcnaJuRr,5
0.0561,0.703,0.0137,0.0649,-4.861,57UFzhgsL7Q4lxaEKosMSb,5
0.0338,0.000991,0.0536,0.36,-6.125,0rxEsBxxil046ZqipaCXle,2
0.0797,0.33,0.135,0.213,-3.899,4v7kKFlEDmpVToHOICsXaM,0
0.227,0.0362,0.128,0.0795,-5.947,1HHnQYqcnlnE9q7LGFFGFj,3
0.0349,0.000164,0.00861,0.0916,-4.774,08Cz11QoQysCqgDONUVXmL,0
0.0574,0.00326,0.0159,0.264,-4.992,0Sqo0vvIRcIQBD1XuTrH69,0
0.0739,0.328,0.00872,0.151,-2.994,0dAfw35k2hBsnbSl74AVJF,0
0.0676,0.293,0.0031,0.111,-7.896,6IqVq76K6UuJdYwZFgXosQ,0
0.0413,0.012,0.0999,0.593,-5.301,5URyPutSQvq9tTbBYybv5n,2
0.0781,0.146,0.0524,0.223,-6.301,4D8Jh26RrDmNTeXL43kXBE,0
0.0565,0.263,0.0398,0.255,-5.434,42BdPV3FB2HVsvdokaIDJt,0
0.065,2.9e-05,0.0116,0.0342,-5.679,6wJJSeYggU23fFSiZoWj4U,0
0.0311,0.00225,0.0017,0.13,-6.306,7nMNn3PJJMjhipGwFedAm3,0
0.0525,0.0642,0.0579,0.144,-4.531,2jSVBVxFFQY15Ce0V8HUH9,0
0.0567,0.0273,0.0661,0.152,-5.901,1lA8kHc8maFVVa8pDXw2BN,0
0.289,0.0,0.073,0.121,-7.511,5wk4ccb7pQYrFgxfkeuZOQ,3
0.3,0.325,0.105,0.0918,-5.422,2v0d2zo4bgHkge4B1O6e3c,3
0.0632,0.788,0.0108,0.128,-8.182,7DDIVNWlbGJpQjVDDg8rXR,5
0.0552,0.823,0.0022,0.352,-6.429,2EQgtNy4r3nNhp8kruQMaQ,5
0.0856,0.0526,0.0227,0.059,-5.606,2dwnD6tMYqp8zQmfg1XvNQ,0
0.048,0.312,0.00439,0.312,-4.793,7Fbx8mVJy36dsVq9IYTRXu,2
0.0493,0.0136,0.00769,0.0358,-5.922,3lUJNlIFgP9lvunZIqgZH3,0
0.0506,0.00593,0.0129,0.0775,-6.33,7lCJbb2VDyle5quhXkngaU,0
0.0855,0.000122,0.111,0.16,-5.339,7K8B2mdPHwZKhyShkl55Bh,0
0.0689,0.00478,0.00571,0.356,-5.466,614o3Tg9I7Xv8xkovjSp7a,2
0.0491,0.607,0.0065,0.147,-5.443,1Vh2puNQGk1IpIjZoxoOYz,5
0.035,0.87,0.0796,0.246,-7.01,6hgIDN5RsdT3ujELVkZKGO,5
0.0615,0.297,0.0142,0.121,-7.736,6mjCVjYkqyo4IG4nMhlpD2,0
0.0942,0.0025,0.0547,0.104,-2.99,1A9viOL3Wl4lNr6apKIfBC,0
0.102,0.0643,0.00914,0.0814,-5.411,4QoMRrDVsT1RVFq7Wy6xLM,0
0.0467,0.774,0.000847,0.0551,-6.822,6NxT9CHTUZx8BkOh6gCEvh,5
0.0506,0.00146,0.0854,0.149,-3.963,23YAweZPLgWqOTJdpvSv1O,0
0.059,0.916,0.0125,0.0703,-4.48,2OvqYU6lo9GA6hO2jVttKm,5
0.0953,0.0,0.04,0.248,-3.858,0UaV0TmHdXvihhsbZeeIG4,0
0.0462,0.00168,0.099,0.344,-3.771,5uxSxL44LynLj2xstL0ogf,2
0.0636,0.000768,0.0195,0.583,-5.179,2CwHctWzU9Woi5C5ZC5m38,2
0.0551,0.337,0.0633,0.143,-4.695,4UV5qm4XHQETdXrVZjIsSU,0
0.0452,4.56e-06,0.134,0.296,-3.905,0kbd4eKn7jyHTjdIBX6aZk,0
0.0913,0.369,0.00228,0.207,-5.782,00WQxluVREF12JZkKWvio4,0
0.0598,0.774,0.000774,0.371,-4.947,4MvA2osUdPQpDKNwuDjlM8,5
0.199,0.0265,0.3,0.371,-3.852,4Vq7Yn4AyMqIll2Xh5waNl,2
0.14,0.0417,0.0555,0.123,-6.981,5pg2odADhTPe42uf0BghWA,0
0.269,0.348,0.141,0.306,-4.442,2IyT4A7X7QYMAhEK6etsi3,3
0.0382,7.36e-05,0.0232,0.065,-7.417,0xjVvYD6h76UlNkGl3L7Q4,0
0.0983,0.616,0.0247,0.325,-4.131,139Tpi5zztQtv42a36TlMB,5
0.045,0.895,0.00039,0.0839,-4.71,1mcKSOFFc19eci3MVpMLEu,5
0.0478,0.62,0.266,0.0682,-3.039,1wxgWPF7uUr9aHDC9QuMEO,5
0.148,1.66e-06,0.202,0.137,-4.393,1CE0qHhs1ptJg01dGROO2c,0
0.103,0.0643,0.0589,0.164,-6.737,4IC1c5WgaeW1k3kAB7VMTH,0
0.0335,0.000697,0.039,0.133,-5.574,3d3rarz1eXjs8BPGKoFNYQ,0
0.0564,0.00919,0.00269,0.373,-5.077,7KewOaneu1MC9RRrky8Oxc,2
0.0955,0.00564,0.0042,0.31,-7.441,5wJ7NwX3rC57OWT7A07iv0,2
0.0388,0.304,0.000203,0.0818,-6.811,1IEMI8XjtORqBnqc40SX8X,0
0.0634,0.00176,0.00309,0.347,-5.428,3eQZbK5mweA7WkbPnSaejl,2
0.0943,0.134,0.334,0.121,-5.943,36s3JG5whwTnqpgeqeDK7K,0
0.0639,0.0108,0.00055,0.0463,-9.084,3Ay4JbFCfh7q7RIUScJQ1v,0
0.0844,0.767,0.00671,0.332,-5.365,0qYS0cbvf7Ey5Hb0Af9pt3,5
0.238,0.0156,0.119,0.629,-6.168,7CXln4Z9LfQdsPpXaPrDQn,2
0.053,0.0796,0.00659,0.0512,-5.234,1kFs6riPsFjxz1VLb3H8yx,0
0.0743,0.0197,0.0242,0.351,-5.757,7HQEKWXO8oGMvnGSvhRK4j,2
0.0411,0.777,0.0379,0.0752,-4.402,6PFbJ9LyhPo5gbTpc08XGP,5
0.048,2.36e-05,0.0121,0.0906,-4.752,45H1RahLdHlhXfDNDFip1H,0
0.128,0.0022,0.00845,0.327,-5.416,0TeIpXK4mS251xn4HNbL5x,2
0.155,0.0847,0.0177,0.206,-8.517,0NUDi4qhj9lDtwNJqgFuXv,0
0.0428,0.0079,0.00255,0.216,-1.87,5tp6gaGhCCWHaqwuXVFuLk,0
0.129,0.32,0.0189,0.222,-1.95,52IcDtVT9Jngeh43s6ILew,0
0.117,0.0009,0.027,0.325,-1.641,3tsIswFyh9mWlj10tSbaDb,2
0.0332,0.0662,0.000375,0.125,-5.023,1PGirMzvw36N1ftzTKprpr,0
0.0374,0.0234,0.0314,0.154,-3.888,6IlL9Xlnm0Oq6wXSe6TH9v,0
0.0459,0.29,0.0016,0.162,-2.495,3q2uX1BAjCiKmhEQiqWZTD,0
0.0527,0.000587,0.0376,0.173,-6.066,14m8zaNe63k0jBzsCs1Flv,0
0.0569,0.0768,0.012,0.197,-2.697,2nQyEHecmmt0WE43mOsScr,0
0.117,0.647,0.0107,0.466,-1.982,2L1aZnDDgVANTgIKGCI5co,2
0.0429,0.00105,0.0483,0.095,-6.538,1J4EgK0zwGuLbZT9UBxtfn,0
0.11,0.000493,0.00637,0.112,-4.246,28kPohGGsDT7hbOZVhpB8j,0
0.0866,0.829,0.115,0.27,-1.439,2Cg6f0J6nIK46GvOZSkQ8n,5
0.0448,0.116,0.0725,0.225,-4.613,6DJV0w34C2GAuKQqXzfHfy,0
0.0307,1.96e-05,0.0315,0.111,-3.718,5QcGTv2ouoNyxQymQfKE4n,0
0.0371,0.0223,0.0305,0.101,-4.6,1rPbnnDI0chsjw2WAwq7Qp,0
0.0797,4.74e-06,0.0018,0.293,-2.937,08HCALU6WZhiFXyTsl7PE8,0
0.0348,0.0309,0.0108,0.138,-4.682,60FYYWyVBHGWgVOEsQweuS,0
0.037,0.651,0.00246,0.0972,-4.438,7ml9LpCXsH88Ez1mJnFzTg,5
0.0399,3.9e-05,0.0239,0.1,-4.908,5FmD6Svf1V4A0ECU9wgsoq,0
0.069,0.00463,0.0819,0.141,-0.945,0Rww3ql3uRmzTvLOVBFlpn,0
0.0333,6.35e-06,0.0116,0.14,-0.137,4KaYnQBP5CUorQKKuKmRUO,0
0.0456,0.00065,0.0347,0.214,-3.49,0pdvvP1vP8zWRHeBCHdFbG,0
0.0484,0.06,0.00233,0.0989,-2.645,0FajeedO3qoZja4lEWEzPM,0
0.329,1.7e-06,0.0453,0.535,-1.993,1vKWGVybCJaIDWlqZWJZAc,3
0.0387,0.635,0.00142,0.931,-3.994,1QpSeLx3XbPAyjYAAe12w0,2
0.125,0.111,0.0217,0.339,-0.284,2DQuvfpU2uYaIk1BaBSJ15,2
0.08,0.0118,0.000403,0.105,-5.348,0cfzsbbOnqe8Ly6quaBKDk,0
0.0432,0.0165,0.0281,0.0987,-3.277,5gFeCFyZG6ZWOTbD1SzoVP,0
0.0887,0.0273,0.0134,0.0469,-0.756,5TGdeBW6v7BuGYjtiFKwyC,0
0.0861,0.932,0.0161,0.109,-1.368,7aYilD8vBLICtiJ7Pt6XLY,5
0.114,0.0,0.0299,0.674,-4.415,2xyG0785QU6hEQRDmKA29U,2
0.0822,0.879,5.65e-05,0.0631,-3.228,1tm7cZeRQFQsc2Nrpv8PYj,5
0.0541,0.000914,0.114,0.197,-1.049,0UKQrQDMVcKN3ngG1kthYN,0
0.0362,0.00634,0.00105,0.304,-4.521,6LAC27g94jvgqpmK2EZ3dm,0
0.421,0.00677,0.0203,0.378,-2.864,0E0kfeUYrxB9mlv5vOSKU7,3
0.0982,0.804,0.00351,0.295,-0.024,39dkTH7uL26INRkJYxmPmz,5
0.0545,0.00145,0.0502,0.145,-4.062,2z7HtGikWAn4OLkDb0UH63,0
0.15,0.207,0.00111,0.223,-3.035,4AIzFOYepFcCxtyejppv6C,0
0.0438,0.522,0.00166,0.471,-8.369,5nVkaIXaqQtoMX4V1jncdO,2
0.0542,0.000662,0.00885,0.0682,-3.801,5NOds8na1gzgwXlAo1eGoh,0
0.0437,0.006,0.00304,0.186,-1.865,3NLr3Lsc9DnhJd9ObpoY3x,0
0.103,0.00345,0.000694,0.714,-3.352,54Tm26Pv3efwgeuzlN5A1m,2
0.0533,0.924,0.000999,0.0883,-3.553,4kklIhrMIXAKvgQrKPVWoN,5
0.0483,1.41e-06,0.0637,0.0846,-4.992,4WxCuK3Jle0OSqWvwbET3g,0
0.231,0.866,0.00134,0.137,-1.014,0zGHWnTtESiQrWwnCA1yBM,5
0.0528,1.69e-05,0.0566,0.172,-2.512,3BhECsg8J4eoepgo3LoGlW,0
0.0561,0.188,0.0603,0.0987,-6.858,4D6bJk8Ljhrcns6SOyg4kT,0
0.0684,0.00372,0.314,0.111,-3.358,4p6xkRMKsCVfM4vDpMDyOI,0
0.0397,0.00891,0.0061,0.167,-4.761,2u6tZMWwhgnRggKHvRWINP,0
0.0868,0.035,0.000873,0.134,-1.083,6Ijgotp139ahnNIFw4Vr1N,0
0.0773,0.752,0.0014,0.0925,-3.735,0GAHmF6YJKFd1pgk3fdvGs,5
0.138,0.000412,0.00913,0.323,-0.917,16Df0dHOZk8miL46zPDaZ5,2
0.0634,0.0157,0.0711,0.641,-1.946,5TtFAmdGW48ebOkoZ6YSxn,2
0.0447,0.806,9.98e-05,0.107,-4.928,3ychV6Y7TGNXNQlQFzQWVk,5
0.0545,0.00597,0.207,0.0756,-1.633,1Ojk0XlwKxvqByaHq6Uviz,0
0.0426,0.0286,0.000272,0.199,-5.259,2YbpRcRomPCdnChIcgQo0D,0
0.0579,0.202,0.00587,0.126,-2.301,7ihkvdMXVPA1Lro3zAxWm2,0
0.131,0.0287,0.00127,0.105,-5.861,6baWEskdN5ZKy6TyA2fm5Z,0
0.0353,0.927,0.000546,0.168,-6.225,6eim9waz372dV7a13FvQ7r,5
0.0728,0.00514,0.00131,0.394,-1.314,7C0AmMGDeLY4JaDNZcBC4b,2
0.108,0.124,0.0045,0.726,-1.147,7GmQ1s21F9APWVdA3IcEAc,2
0.0735,0.142,0.0626,0.32,-2.153,2w49us5pBD5DfYZ9i31Q82,2
0.144,0.00138,0.00165,0.261,-2.295,7si4ZB2cShPmL7Du5qhGsQ,0
0.153,0.322,0.000261,0.191,-2.397,4qsIryBYSke1rPIlI1WnYV,0
0.035,0.782,0.000701,0.108,-1.48,6FGayqvQemkqpDhHmoJawA,5
0.175,0.813,0.125,0.11,-3.622,538IL5DHWHdD0vRUFIfMoM,5
0.168,0.669,0.0177,0.111,0.377,2GZ3TAxyasEWv08Ajcypii,5
0.0471,1.58e-05,0.00196,0.0796,-2.139,3qLHmaFZf2TKaC2LgdcUZ6,0
0.0429,0.00551,0.00023,0.342,-2.287,7bT32pu1rHEiS6OGvbZwNV,2
0.115,0.00457,0.00751,0.33,-2.05,1eDKRyIAKtoRmrO9gJ6PFv,2
0.0413,0.000911,0.000975,0.0665,-2.823,6K8vq2QV9ezdTQ9EdIH4WI,0
0.046,0.193,0.0357,0.135,-4.242,5AJsdSy92xTDNWCe2tPnel,0
0.0877,0.0195,0.000436,0.637,-2.029,7H5GF7ufsRpIPtvupChNyf,2
0.216,0.881,0.00397,0.173,-0.885,04LnHmJRweO8XIM0Uo5314,5
0.305,0.821,0.00101,0.388,-2.77,7gFkNM7uKNC9150e5yQpUC,3
0.0438,0.693,0.000466,0.226,-5.073,4EsFXXYwZYh4GD37aff1Db,5
0.0409,0.000108,0.0668,0.191,-5.329,7tUx5m8e0jzm3kRv9nhoRU,0
0.0798,0.897,0.000645,0.283,-2.282,2erTGEjv5eLsqc10Z7ge20,5
0.0502,0.129,0.0114,0.133,-4.6,44nRLXNwTmTIV7Zk7lRol5,0
0.0487,0.106,0.00475,0.327,-2.949,4H3mLpYw9fgx0FHNanYLAd,2
0.0427,7.33e-05,0.00122,0.0656,0.385,7ktbuWqGUsNmAS9OoNwgWk,0
0.0529,0.145,0.0127,0.32,-5.852,6bUlKNTAOA2EUg4CQ4PtJb,2
0.0398,0.168,0.00187,0.117,-2.065,3zsM1eJsFUtXD1XzMMwyaL,0
0.0509,0.00202,0.0106,0.265,-3.47,0pqu2PSOGfcV2CFqhHUBOL,0
0.0632,0.53,0.00157,0.0966,-0.356,0rGzq8bEBpYsLlLASM823y,5
0.0763,0.0158,0.00232,0.334,-1.675,5r1SN9oydMavI39zqAwBoK,2
0.0658,0.931,0.0668,0.115,-8.561,13JYeTnxWhXJcwjogYSraT,5
0.0532,0.861,0.0015,0.421,-6.789,2Ju181y8kKeGQLTwnPNUoN,5
0.0348,0.874,0.00492,0.0916,-5.772,2nnRJHxIaoDe3FPTitG0iB,5
0.0301,0.43,0.000188,0.0772,-4.022,0DsVTUIuQnee3d7oBiValW,5
0.0374,0.9,0.00572,0.334,-5.613,1bokCdLRWPmwH2vOclyHF2,5
0.0488,0.0165,0.167,0.114,-8.202,6d1AuFOL1YBzLcruapNbZV,0
0.0462,0.724,0.0438,0.3,-7.37,1LhO3e7X53MxSuYjUQ5ROt,5
0.058,0.892,0.00118,0.309,-4.206,4RdSfPV8r8ENATeTplWLmB,5
0.0389,0.0671,0.231,0.101,-6.786,5BiRPLMcYMNgbb0oHrqwCj,0
0.0377,0.914,0.0229,0.436,-7.064,4ztHw0kosQU4WymQf7SItU,5
0.0379,0.0779,0.000957,0.343,-7.217,13lUhE5ppZ8srSnaLoK2ky,2
0.0368,0.000368,0.0162,0.182,-5.17,7HnozJfCXo4H21kZNRYv5V,0
0.0749,0.98,0.00014,0.326,-4.945,4c6E9EwMfjwkO0s6c8WCFt,5
0.156,0.258,0.333,0.239,-4.703,4Y5FAQrTSqI2mlDF5i8lTi,0
0.0691,0.275,0.00141,0.286,-5.704,1iDvWsd0i0tONCO8lfOqC1,0
0.0433,0.0342,0.000219,0.147,-5.562,54qt0W69bdDuWRimXd7gXt,0
0.0522,0.422,0.000433,0.439,-4.315,0i5M7tQqE8VoGP9kUrjn0m,2
0.0601,0.00765,0.00167,0.0663,-7.732,4AifoTYNwGoMgHsF9ulTiP,0
0.0445,0.0,0.0496,0.102,-2.683,6BxSem6OQcmyQf4hDd81Rt,0
0.0324,0.776,0.028,0.741,-3.03,40fFjxtsBoIdTEL71kbp39,2
0.0639,6.67e-06,0.00695,0.398,-6.978,5eJvKAK62imJiVq15kYYds,2
0.0613,0.108,0.262,0.387,-6.571,7MKJv10BVcfkZSJZzOmtvI,2
0.0408,0.93,0.0684,0.16,-12.63,2aWKb2LbwbdMQtwr7ogAE6,5
0.0419,0.00881,0.00131,0.121,-5.363,2OfDYA3xkEQ2fILrBlknHD,0
0.0739,0.91,0.00909,0.0959,-4.731,3d2580DKGk2tH3XrTFiRZf,5
0.0682,0.00219,0.00136,0.421,-4.049,58LpK5TgVzFDounJPpBydQ,2
0.0381,0.0202,0.15,0.212,-4.3,6qKvPOJjG5ilpqbB6UH9hx,0
0.0314,0.837,0.00569,0.12,-6.337,4FVNksdCo5SwJdkfOoeX02,5
0.0482,0.511,0.00149,0.108,-5.158,2D5qj1qPzpj1sJjou8WZhk,5
0.0702,0.446,0.00288,0.191,-7.444,4MkOL1fHqSGgHiEC5X73lj,5
0.0475,0.0228,0.0108,0.314,-4.142,6OAk8W4ebDp8UgOj6IBClU,2
0.194,0.115,0.00288,0.187,-2.994,2ZWdUSlnSgHv2pxqMieKWM,3
0.0324,0.00331,0.0117,0.216,-7.141,37lDLLICQiM2RJuFy76mdn,0
0.0531,0.000341,0.00258,0.114,-4.386,1KGNzb5XDbFOJCOhQjnDJy,0
0.0811,0.00445,0.014,0.0958,-5.477,3LiU1IMIbzPR5MpOmo8HDt,0
0.0306,0.0139,0.00555,0.247,-7.569,7mY5rHx11vyazThG8xIBzO,0
0.0498,0.032,0.0168,0.162,-6.114,64efbrqLb53cBFwoWS9mAE,0
0.0387,0.924,0.000377,0.233,-6.566,68p0qxKUrXRUYdLX6IghFk,5
0.145,0.0156,0.000232,0.483,-5.87,6E8mspz7C4Sf6fmZgvnqFY,2
0.0473,0.911,0.00949,0.0764,-5.803,2K7W4hn3IoLEyY5EXWfoWC,5
0.0376,0.000198,0.0377,0.253,-7.536,6yyjcaUe0zqxo2CV1Jv3ar,0
0.0888,0.0124,0.000366,0.24,-5.718,1hmfCUTmSfLWecxk8JDNRr,0
0.0501,0.00133,0.00557,0.151,-5.638,2V1BrpHiHIJTtzBBvjWSTH,0
0.0408,0.0159,0.012,0.0935,-7.592,2WiW6RcpDaCivdk7cofdBA,0
0.0502,0.879,0.00229,0.755,-5.863,1quV8M8hQ2PEUw3JhO9hKu,2
0.0714,0.153,0.00184,0.229,-2.996,1M7h0DxRLM9qctzi9KmdNX,0
0.0347,4.8e-05,0.305,0.136,-8.113,6DkJdrcQiNpej6nOUNMfks,0
0.0681,0.0,0.0309,0.126,-5.02,2pW7OYEY2hmOMWZPtnUxyH,0
0.0593,0.0475,0.0187,0.922,-4.355,2tKK8k86BeXx3n0tLzbcCN,2
0.065,0.914,0.000905,0.345,-4.904,4RvcfMV3RCwv7NZA7H2koM,5
0.0367,0.447,0.0259,0.415,-5.651,0HkYWF3O2mW56RU67gEqyG,2
0.0368,0.935,0.000867,0.503,-6.945,5W9SZOBGIv8kUn3Xj0iRjq,5
0.0383,0.237,0.0305,0.334,-10.114,0WjEpYRXjUpdA0GehkTce1,2
0.0891,0.128,0.209,0.108,-8.158,67Lj6xHDrizXIDDFKYwdae,0
0.0365,7.75e-05,0.0144,0.691,-5.564,0CREqJyyUoyTzmr2IFF7VP,2
0.04,0.479,0.000781,0.163,-6.114,0c7KaBFRasHehFVcNz1bsy,5
0.0571,0.592,0.0193,0.402,-5.06,1slQGhuH4WKE19sqIybwIo,2
0.0394,0.548,0.0277,0.399,-8.852,0taZjhXbTPtGHQsEv3nhkl,2
0.0463,0.0613,0.00917,0.188,-4.868,22PEA9hscWITQmbUFg0Jas,0
0.0564,0.00247,0.004,0.471,-4.489,4m1lEAwCvI7VrWqaty2kV6,2
0.0432,0.189,0.00491,0.129,-7.641,2UtJKHPrNDOlamALz8M9eS,0
0.0528,0.706,0.00156,0.827,-6.277,3X7iMERwkvDnKViiJ4jmWx,2
